InvestorCashflowID,InvestorCashflowRef,CashflowID,CashflowRef,FundID,FundCode,InvestorID,InvestorCode,Date,DateKey,Type,CashflowCategory,Amount,Currency,FXRateToCHF,AmountCHF,CommitmentSharePct,Status,AllocationMethod
8290,ICF-008290,772,CF-ER1-20191231-EXP,5,ER1,2,NIG,43830,20191231,CALL,Fund Expense,-47500,EUR,1.094696,-51998,0.126666667,Settled,Pro Rata by Eligible Commitment
8291,ICF-008291,772,CF-ER1-20191231-EXP,5,ER1,3,GSIA,43830,20191231,CALL,Fund Expense,-70000,EUR,1.094696,-76629,0.186666667,Settled,Pro Rata by Eligible Commitment
8292,ICF-008292,772,CF-ER1-20191231-EXP,5,ER1,4,CPP,43830,20191231,CALL,Fund Expense,-60000,EUR,1.094696,-65682,0.16,Settled,Pro Rata by Eligible Commitment
8293,ICF-008293,772,CF-ER1-20191231-EXP,5,ER1,5,UKPBF,43830,20191231,CALL,Fund Expense,-30000,EUR,1.094696,-32841,0.08,Settled,Pro Rata by Eligible Commitment
8294,ICF-008294,772,CF-ER1-20191231-EXP,5,ER1,6,SPBAM,43830,20191231,CALL,Fund Expense,-22500,EUR,1.094696,-24631,0.06,Settled,Pro Rata by Eligible Commitment
8295,ICF-008295,772,CF-ER1-20191231-EXP,5,ER1,11,MCV,43830,20191231,CALL,Fund Expense,-7500,EUR,1.094696,-8210,0.02,Settled,Pro Rata by Eligible Commitment
8296,ICF-008296,772,CF-ER1-20191231-EXP,5,ER1,7,AIP,43830,20191231,CALL,Fund Expense,-35000,EUR,1.094696,-38314,0.093333333,Settled,Pro Rata by Eligible Commitment
8297,ICF-008297,772,CF-ER1-20191231-EXP,5,ER1,8,UUE,43830,20191231,CALL,Fund Expense,-20000,EUR,1.094696,-21894,0.053333333,Settled,Pro Rata by Eligible Commitment
8298,ICF-008298,772,CF-ER1-20191231-EXP,5,ER1,9,EIG,43830,20191231,CALL,Fund Expense,-17500,EUR,1.094696,-19157,0.046666667,Settled,Pro Rata by Eligible Commitment
8299,ICF-008299,772,CF-ER1-20191231-EXP,5,ER1,10,GPCF,43830,20191231,CALL,Fund Expense,-10000,EUR,1.094696,-10947,0.026666667,Settled,Pro Rata by Eligible Commitment
8300,ICF-008300,773,CF-ER1-20191231-FEE,5,ER1,1,SPR,43830,20191231,CALL,Management Fee,-412427,EUR,1.094696,-451482,0.146666667,Settled,Pro Rata by Eligible Commitment
8301,ICF-008301,773,CF-ER1-20191231-FEE,5,ER1,2,NIG,43830,20191231,CALL,Management Fee,-356187,EUR,1.094696,-389916,0.126666667,Settled,Pro Rata by Eligible Commitment
8302,ICF-008302,773,CF-ER1-20191231-FEE,5,ER1,3,GSIA,43830,20191231,CALL,Management Fee,-524907,EUR,1.094696,-574613,0.186666667,Settled,Pro Rata by Eligible Commitment
8303,ICF-008303,773,CF-ER1-20191231-FEE,5,ER1,4,CPP,43830,20191231,CALL,Management Fee,-449920,EUR,1.094696,-492526,0.16,Settled,Pro Rata by Eligible Commitment
8304,ICF-008304,773,CF-ER1-20191231-FEE,5,ER1,5,UKPBF,43830,20191231,CALL,Management Fee,-224960,EUR,1.094696,-246263,0.08,Settled,Pro Rata by Eligible Commitment
8305,ICF-008305,773,CF-ER1-20191231-FEE,5,ER1,6,SPBAM,43830,20191231,CALL,Management Fee,-168720,EUR,1.094696,-184697,0.06,Settled,Pro Rata by Eligible Commitment
8306,ICF-008306,773,CF-ER1-20191231-FEE,5,ER1,11,MCV,43830,20191231,CALL,Management Fee,-56240,EUR,1.094696,-61566,0.02,Settled,Pro Rata by Eligible Commitment
8307,ICF-008307,773,CF-ER1-20191231-FEE,5,ER1,7,AIP,43830,20191231,CALL,Management Fee,-262453,EUR,1.094696,-287307,0.093333333,Settled,Pro Rata by Eligible Commitment
8308,ICF-008308,773,CF-ER1-20191231-FEE,5,ER1,8,UUE,43830,20191231,CALL,Management Fee,-149973,EUR,1.094696,-164175,0.053333333,Settled,Pro Rata by Eligible Commitment
8309,ICF-008309,773,CF-ER1-20191231-FEE,5,ER1,9,EIG,43830,20191231,CALL,Management Fee,-131227,EUR,1.094696,-143653,0.046666667,Settled,Pro Rata by Eligible Commitment
8310,ICF-008310,773,CF-ER1-20191231-FEE,5,ER1,10,GPCF,43830,20191231,CALL,Management Fee,-74986,EUR,1.094696,-82087,0.026666667,Settled,Pro Rata by Eligible Commitment
8311,ICF-008311,774,CF-ER1-20191231-0502,5,ER1,1,SPR,43830,20191231,DIST,Rental Income,57640,EUR,1.094696,63098,0.146666667,Settled,Pro Rata by Eligible Commitment
8312,ICF-008312,774,CF-ER1-20191231-0502,5,ER1,2,NIG,43830,20191231,DIST,Rental Income,49780,EUR,1.094696,54494,0.126666667,Settled,Pro Rata by Eligible Commitment
8313,ICF-008313,774,CF-ER1-20191231-0502,5,ER1,3,GSIA,43830,20191231,DIST,Rental Income,73360,EUR,1.094696,80307,0.186666667,Settled,Pro Rata by Eligible Commitment
8314,ICF-008314,774,CF-ER1-20191231-0502,5,ER1,4,CPP,43830,20191231,DIST,Rental Income,62880,EUR,1.094696,68835,0.16,Settled,Pro Rata by Eligible Commitment
8315,ICF-008315,774,CF-ER1-20191231-0502,5,ER1,5,UKPBF,43830,20191231,DIST,Rental Income,31440,EUR,1.094696,34417,0.08,Settled,Pro Rata by Eligible Commitment
8316,ICF-008316,774,CF-ER1-20191231-0502,5,ER1,6,SPBAM,43830,20191231,DIST,Rental Income,23580,EUR,1.094696,25813,0.06,Settled,Pro Rata by Eligible Commitment
8317,ICF-008317,774,CF-ER1-20191231-0502,5,ER1,11,MCV,43830,20191231,DIST,Rental Income,7860,EUR,1.094696,8604,0.02,Settled,Pro Rata by Eligible Commitment
8318,ICF-008318,774,CF-ER1-20191231-0502,5,ER1,7,AIP,43830,20191231,DIST,Rental Income,36680,EUR,1.094696,40154,0.093333333,Settled,Pro Rata by Eligible Commitment
8319,ICF-008319,774,CF-ER1-20191231-0502,5,ER1,8,UUE,43830,20191231,DIST,Rental Income,20960,EUR,1.094696,22945,0.053333333,Settled,Pro Rata by Eligible Commitment
8320,ICF-008320,774,CF-ER1-20191231-0502,5,ER1,9,EIG,43830,20191231,DIST,Rental Income,18340,EUR,1.094696,20077,0.046666667,Settled,Pro Rata by Eligible Commitment
8321,ICF-008321,774,CF-ER1-20191231-0502,5,ER1,10,GPCF,43830,20191231,DIST,Rental Income,10480,EUR,1.094696,11472,0.026666667,Settled,Pro Rata by Eligible Commitment
8322,ICF-008322,775,CF-ER1-20191231-0523,5,ER1,1,SPR,43830,20191231,DIST,Rental Income,80667,EUR,1.094696,88305,0.146666667,Settled,Pro Rata by Eligible Commitment
8323,ICF-008323,775,CF-ER1-20191231-0523,5,ER1,2,NIG,43830,20191231,DIST,Rental Income,69667,EUR,1.094696,76264,0.126666667,Settled,Pro Rata by Eligible Commitment
8324,ICF-008324,775,CF-ER1-20191231-0523,5,ER1,3,GSIA,43830,20191231,DIST,Rental Income,102667,EUR,1.094696,112389,0.186666667,Settled,Pro Rata by Eligible Commitment
8325,ICF-008325,775,CF-ER1-20191231-0523,5,ER1,4,CPP,43830,20191231,DIST,Rental Income,88000,EUR,1.094696,96333,0.16,Settled,Pro Rata by Eligible Commitment
8326,ICF-008326,775,CF-ER1-20191231-0523,5,ER1,5,UKPBF,43830,20191231,DIST,Rental Income,44000,EUR,1.094696,48167,0.08,Settled,Pro Rata by Eligible Commitment
8327,ICF-008327,775,CF-ER1-20191231-0523,5,ER1,6,SPBAM,43830,20191231,DIST,Rental Income,33000,EUR,1.094696,36125,0.06,Settled,Pro Rata by Eligible Commitment
8328,ICF-008328,775,CF-ER1-20191231-0523,5,ER1,11,MCV,43830,20191231,DIST,Rental Income,11000,EUR,1.094696,12042,0.02,Settled,Pro Rata by Eligible Commitment
8329,ICF-008329,775,CF-ER1-20191231-0523,5,ER1,7,AIP,43830,20191231,DIST,Rental Income,51333,EUR,1.094696,56194,0.093333333,Settled,Pro Rata by Eligible Commitment
8330,ICF-008330,775,CF-ER1-20191231-0523,5,ER1,8,UUE,43830,20191231,DIST,Rental Income,29333,EUR,1.094696,32111,0.053333333,Settled,Pro Rata by Eligible Commitment
8331,ICF-008331,775,CF-ER1-20191231-0523,5,ER1,9,EIG,43830,20191231,DIST,Rental Income,25667,EUR,1.094696,28097,0.046666667,Settled,Pro Rata by Eligible Commitment
8332,ICF-008332,775,CF-ER1-20191231-0523,5,ER1,10,GPCF,43830,20191231,DIST,Rental Income,14666,EUR,1.094696,16056,0.026666667,Settled,Pro Rata by Eligible Commitment
8333,ICF-008333,776,CF-ER1-20200331-0573,5,ER1,1,SPR,43921,20200331,CALL,Follow-on Investment,-3682066,EUR,1.090499,-4015290,0.146666667,Settled,Pro Rata by Eligible Commitment
8334,ICF-008334,776,CF-ER1-20200331-0573,5,ER1,2,NIG,43921,20200331,CALL,Follow-on Investment,-3179967,EUR,1.090499,-3467750,0.126666667,Settled,Pro Rata by Eligible Commitment
8335,ICF-008335,776,CF-ER1-20200331-0573,5,ER1,3,GSIA,43921,20200331,CALL,Follow-on Investment,-4686267,EUR,1.090499,-5110369,0.186666667,Settled,Pro Rata by Eligible Commitment
8336,ICF-008336,776,CF-ER1-20200331-0573,5,ER1,4,CPP,43921,20200331,CALL,Follow-on Investment,-4016800,EUR,1.090499,-4380316,0.16,Settled,Pro Rata by Eligible Commitment
8337,ICF-008337,776,CF-ER1-20200331-0573,5,ER1,5,UKPBF,43921,20200331,CALL,Follow-on Investment,-2008400,EUR,1.090499,-2190158,0.08,Settled,Pro Rata by Eligible Commitment
8338,ICF-008338,776,CF-ER1-20200331-0573,5,ER1,6,SPBAM,43921,20200331,CALL,Follow-on Investment,-1506300,EUR,1.090499,-1642619,0.06,Settled,Pro Rata by Eligible Commitment
8339,ICF-008339,776,CF-ER1-20200331-0573,5,ER1,11,MCV,43921,20200331,CALL,Follow-on Investment,-502100,EUR,1.090499,-547540,0.02,Settled,Pro Rata by Eligible Commitment
8340,ICF-008340,776,CF-ER1-20200331-0573,5,ER1,7,AIP,43921,20200331,CALL,Follow-on Investment,-2343133,EUR,1.090499,-2555185,0.093333333,Settled,Pro Rata by Eligible Commitment
8341,ICF-008341,776,CF-ER1-20200331-0573,5,ER1,8,UUE,43921,20200331,CALL,Follow-on Investment,-1338933,EUR,1.090499,-1460105,0.053333333,Settled,Pro Rata by Eligible Commitment
8342,ICF-008342,776,CF-ER1-20200331-0573,5,ER1,9,EIG,43921,20200331,CALL,Follow-on Investment,-1171567,EUR,1.090499,-1277592,0.046666667,Settled,Pro Rata by Eligible Commitment
8343,ICF-008343,776,CF-ER1-20200331-0573,5,ER1,10,GPCF,43921,20200331,CALL,Follow-on Investment,-669467,EUR,1.090499,-730053,0.026666667,Settled,Pro Rata by Eligible Commitment
8344,ICF-008344,777,CF-ER1-20200331-EXP,5,ER1,1,SPR,43921,20200331,CALL,Fund Expense,-55000,EUR,1.090499,-59977,0.146666667,Settled,Pro Rata by Eligible Commitment
8345,ICF-008345,777,CF-ER1-20200331-EXP,5,ER1,2,NIG,43921,20200331,CALL,Fund Expense,-47500,EUR,1.090499,-51799,0.126666667,Settled,Pro Rata by Eligible Commitment
8346,ICF-008346,777,CF-ER1-20200331-EXP,5,ER1,3,GSIA,43921,20200331,CALL,Fund Expense,-70000,EUR,1.090499,-76335,0.186666667,Settled,Pro Rata by Eligible Commitment
8347,ICF-008347,777,CF-ER1-20200331-EXP,5,ER1,4,CPP,43921,20200331,CALL,Fund Expense,-60000,EUR,1.090499,-65430,0.16,Settled,Pro Rata by Eligible Commitment
8348,ICF-008348,777,CF-ER1-20200331-EXP,5,ER1,5,UKPBF,43921,20200331,CALL,Fund Expense,-30000,EUR,1.090499,-32715,0.08,Settled,Pro Rata by Eligible Commitment
8349,ICF-008349,777,CF-ER1-20200331-EXP,5,ER1,6,SPBAM,43921,20200331,CALL,Fund Expense,-22500,EUR,1.090499,-24536,0.06,Settled,Pro Rata by Eligible Commitment
8350,ICF-008350,777,CF-ER1-20200331-EXP,5,ER1,11,MCV,43921,20200331,CALL,Fund Expense,-7500,EUR,1.090499,-8179,0.02,Settled,Pro Rata by Eligible Commitment
8351,ICF-008351,777,CF-ER1-20200331-EXP,5,ER1,7,AIP,43921,20200331,CALL,Fund Expense,-35000,EUR,1.090499,-38167,0.093333333,Settled,Pro Rata by Eligible Commitment
8352,ICF-008352,777,CF-ER1-20200331-EXP,5,ER1,8,UUE,43921,20200331,CALL,Fund Expense,-20000,EUR,1.090499,-21810,0.053333333,Settled,Pro Rata by Eligible Commitment
8353,ICF-008353,777,CF-ER1-20200331-EXP,5,ER1,9,EIG,43921,20200331,CALL,Fund Expense,-17500,EUR,1.090499,-19084,0.046666667,Settled,Pro Rata by Eligible Commitment
8354,ICF-008354,777,CF-ER1-20200331-EXP,5,ER1,10,GPCF,43921,20200331,CALL,Fund Expense,-10000,EUR,1.090499,-10905,0.026666667,Settled,Pro Rata by Eligible Commitment
8355,ICF-008355,778,CF-ER1-20200331-FEE,5,ER1,1,SPR,43921,20200331,CALL,Management Fee,-412427,EUR,1.090499,-449751,0.146666667,Settled,Pro Rata by Eligible Commitment
8356,ICF-008356,778,CF-ER1-20200331-FEE,5,ER1,2,NIG,43921,20200331,CALL,Management Fee,-356187,EUR,1.090499,-388421,0.126666667,Settled,Pro Rata by Eligible Commitment
8357,ICF-008357,778,CF-ER1-20200331-FEE,5,ER1,3,GSIA,43921,20200331,CALL,Management Fee,-524907,EUR,1.090499,-572410,0.186666667,Settled,Pro Rata by Eligible Commitment
8358,ICF-008358,778,CF-ER1-20200331-FEE,5,ER1,4,CPP,43921,20200331,CALL,Management Fee,-449920,EUR,1.090499,-490637,0.16,Settled,Pro Rata by Eligible Commitment
8359,ICF-008359,778,CF-ER1-20200331-FEE,5,ER1,5,UKPBF,43921,20200331,CALL,Management Fee,-224960,EUR,1.090499,-245319,0.08,Settled,Pro Rata by Eligible Commitment
8360,ICF-008360,778,CF-ER1-20200331-FEE,5,ER1,6,SPBAM,43921,20200331,CALL,Management Fee,-168720,EUR,1.090499,-183989,0.06,Settled,Pro Rata by Eligible Commitment
8361,ICF-008361,778,CF-ER1-20200331-FEE,5,ER1,11,MCV,43921,20200331,CALL,Management Fee,-56240,EUR,1.090499,-61330,0.02,Settled,Pro Rata by Eligible Commitment
8362,ICF-008362,778,CF-ER1-20200331-FEE,5,ER1,7,AIP,43921,20200331,CALL,Management Fee,-262453,EUR,1.090499,-286205,0.093333333,Settled,Pro Rata by Eligible Commitment
8363,ICF-008363,778,CF-ER1-20200331-FEE,5,ER1,8,UUE,43921,20200331,CALL,Management Fee,-149973,EUR,1.090499,-163546,0.053333333,Settled,Pro Rata by Eligible Commitment
8364,ICF-008364,778,CF-ER1-20200331-FEE,5,ER1,9,EIG,43921,20200331,CALL,Management Fee,-131227,EUR,1.090499,-143102,0.046666667,Settled,Pro Rata by Eligible Commitment
8365,ICF-008365,778,CF-ER1-20200331-FEE,5,ER1,10,GPCF,43921,20200331,CALL,Management Fee,-74986,EUR,1.090499,-81773,0.026666667,Settled,Pro Rata by Eligible Commitment
8366,ICF-008366,779,CF-ER1-20200331-0503,5,ER1,1,SPR,43921,20200331,DIST,Rental Income,58373,EUR,1.090499,63656,0.146666667,Settled,Pro Rata by Eligible Commitment
8367,ICF-008367,779,CF-ER1-20200331-0503,5,ER1,2,NIG,43921,20200331,DIST,Rental Income,50413,EUR,1.090499,54976,0.126666667,Settled,Pro Rata by Eligible Commitment
8368,ICF-008368,779,CF-ER1-20200331-0503,5,ER1,3,GSIA,43921,20200331,DIST,Rental Income,74294,EUR,1.090499,81017,0.186666667,Settled,Pro Rata by Eligible Commitment
8369,ICF-008369,779,CF-ER1-20200331-0503,5,ER1,4,CPP,43921,20200331,DIST,Rental Income,63680,EUR,1.090499,69443,0.16,Settled,Pro Rata by Eligible Commitment
8370,ICF-008370,779,CF-ER1-20200331-0503,5,ER1,5,UKPBF,43921,20200331,DIST,Rental Income,31840,EUR,1.090499,34722,0.08,Settled,Pro Rata by Eligible Commitment
8371,ICF-008371,779,CF-ER1-20200331-0503,5,ER1,6,SPBAM,43921,20200331,DIST,Rental Income,23880,EUR,1.090499,26041,0.06,Settled,Pro Rata by Eligible Commitment
8372,ICF-008372,779,CF-ER1-20200331-0503,5,ER1,11,MCV,43921,20200331,DIST,Rental Income,7960,EUR,1.090499,8680,0.02,Settled,Pro Rata by Eligible Commitment
8373,ICF-008373,779,CF-ER1-20200331-0503,5,ER1,7,AIP,43921,20200331,DIST,Rental Income,37147,EUR,1.090499,40508,0.093333333,Settled,Pro Rata by Eligible Commitment
8374,ICF-008374,779,CF-ER1-20200331-0503,5,ER1,8,UUE,43921,20200331,DIST,Rental Income,21227,EUR,1.090499,23148,0.053333333,Settled,Pro Rata by Eligible Commitment
8375,ICF-008375,779,CF-ER1-20200331-0503,5,ER1,9,EIG,43921,20200331,DIST,Rental Income,18573,EUR,1.090499,20254,0.046666667,Settled,Pro Rata by Eligible Commitment
8376,ICF-008376,779,CF-ER1-20200331-0503,5,ER1,10,GPCF,43921,20200331,DIST,Rental Income,10613,EUR,1.090499,11574,0.026666667,Settled,Pro Rata by Eligible Commitment
8377,ICF-008377,780,CF-ER1-20200331-0524,5,ER1,1,SPR,43921,20200331,DIST,Rental Income,81400,EUR,1.090499,88767,0.146666667,Settled,Pro Rata by Eligible Commitment
8378,ICF-008378,780,CF-ER1-20200331-0524,5,ER1,2,NIG,43921,20200331,DIST,Rental Income,70300,EUR,1.090499,76662,0.126666667,Settled,Pro Rata by Eligible Commitment
8379,ICF-008379,780,CF-ER1-20200331-0524,5,ER1,3,GSIA,43921,20200331,DIST,Rental Income,103600,EUR,1.090499,112976,0.186666667,Settled,Pro Rata by Eligible Commitment
8380,ICF-008380,780,CF-ER1-20200331-0524,5,ER1,4,CPP,43921,20200331,DIST,Rental Income,88800,EUR,1.090499,96836,0.16,Settled,Pro Rata by Eligible Commitment
8381,ICF-008381,780,CF-ER1-20200331-0524,5,ER1,5,UKPBF,43921,20200331,DIST,Rental Income,44400,EUR,1.090499,48418,0.08,Settled,Pro Rata by Eligible Commitment
8382,ICF-008382,780,CF-ER1-20200331-0524,5,ER1,6,SPBAM,43921,20200331,DIST,Rental Income,33300,EUR,1.090499,36314,0.06,Settled,Pro Rata by Eligible Commitment
8383,ICF-008383,780,CF-ER1-20200331-0524,5,ER1,11,MCV,43921,20200331,DIST,Rental Income,11100,EUR,1.090499,12104,0.02,Settled,Pro Rata by Eligible Commitment
8384,ICF-008384,780,CF-ER1-20200331-0524,5,ER1,7,AIP,43921,20200331,DIST,Rental Income,51800,EUR,1.090499,56488,0.093333333,Settled,Pro Rata by Eligible Commitment
8385,ICF-008385,780,CF-ER1-20200331-0524,5,ER1,8,UUE,43921,20200331,DIST,Rental Income,29600,EUR,1.090499,32279,0.053333333,Settled,Pro Rata by Eligible Commitment
8386,ICF-008386,780,CF-ER1-20200331-0524,5,ER1,9,EIG,43921,20200331,DIST,Rental Income,25900,EUR,1.090499,28244,0.046666667,Settled,Pro Rata by Eligible Commitment
8387,ICF-008387,780,CF-ER1-20200331-0524,5,ER1,10,GPCF,43921,20200331,DIST,Rental Income,14800,EUR,1.090499,16139,0.026666667,Settled,Pro Rata by Eligible Commitment
8388,ICF-008388,781,CF-ER1-20200630-EXP,5,ER1,1,SPR,44012,20200630,CALL,Fund Expense,-55000,EUR,1.080515,-59428,0.146666667,Settled,Pro Rata by Eligible Commitment
8389,ICF-008389,781,CF-ER1-20200630-EXP,5,ER1,2,NIG,44012,20200630,CALL,Fund Expense,-47500,EUR,1.080515,-51325,0.126666667,Settled,Pro Rata by Eligible Commitment
8390,ICF-008390,781,CF-ER1-20200630-EXP,5,ER1,3,GSIA,44012,20200630,CALL,Fund Expense,-70000,EUR,1.080515,-75636,0.186666667,Settled,Pro Rata by Eligible Commitment
8391,ICF-008391,781,CF-ER1-20200630-EXP,5,ER1,4,CPP,44012,20200630,CALL,Fund Expense,-60000,EUR,1.080515,-64831,0.16,Settled,Pro Rata by Eligible Commitment
8392,ICF-008392,781,CF-ER1-20200630-EXP,5,ER1,5,UKPBF,44012,20200630,CALL,Fund Expense,-30000,EUR,1.080515,-32415,0.08,Settled,Pro Rata by Eligible Commitment
8393,ICF-008393,781,CF-ER1-20200630-EXP,5,ER1,6,SPBAM,44012,20200630,CALL,Fund Expense,-22500,EUR,1.080515,-24312,0.06,Settled,Pro Rata by Eligible Commitment
8394,ICF-008394,781,CF-ER1-20200630-EXP,5,ER1,11,MCV,44012,20200630,CALL,Fund Expense,-7500,EUR,1.080515,-8104,0.02,Settled,Pro Rata by Eligible Commitment
8395,ICF-008395,781,CF-ER1-20200630-EXP,5,ER1,7,AIP,44012,20200630,CALL,Fund Expense,-35000,EUR,1.080515,-37818,0.093333333,Settled,Pro Rata by Eligible Commitment
8396,ICF-008396,781,CF-ER1-20200630-EXP,5,ER1,8,UUE,44012,20200630,CALL,Fund Expense,-20000,EUR,1.080515,-21610,0.053333333,Settled,Pro Rata by Eligible Commitment
8397,ICF-008397,781,CF-ER1-20200630-EXP,5,ER1,9,EIG,44012,20200630,CALL,Fund Expense,-17500,EUR,1.080515,-18909,0.046666667,Settled,Pro Rata by Eligible Commitment
8398,ICF-008398,781,CF-ER1-20200630-EXP,5,ER1,10,GPCF,44012,20200630,CALL,Fund Expense,-10000,EUR,1.080515,-10805,0.026666667,Settled,Pro Rata by Eligible Commitment
8399,ICF-008399,782,CF-ER1-20200630-0595,5,ER1,1,SPR,44012,20200630,CALL,Investment,-11267960,EUR,1.080515,-12175200,0.146666667,Settled,Pro Rata by Eligible Commitment
8400,ICF-008400,782,CF-ER1-20200630-0595,5,ER1,2,NIG,44012,20200630,CALL,Investment,-9731420,EUR,1.080515,-10514945,0.126666667,Settled,Pro Rata by Eligible Commitment
8401,ICF-008401,782,CF-ER1-20200630-0595,5,ER1,3,GSIA,44012,20200630,CALL,Investment,-14341040,EUR,1.080515,-15495709,0.186666667,Settled,Pro Rata by Eligible Commitment
8402,ICF-008402,782,CF-ER1-20200630-0595,5,ER1,4,CPP,44012,20200630,CALL,Investment,-12292320,EUR,1.080515,-13282036,0.16,Settled,Pro Rata by Eligible Commitment
8403,ICF-008403,782,CF-ER1-20200630-0595,5,ER1,5,UKPBF,44012,20200630,CALL,Investment,-6146160,EUR,1.080515,-6641018,0.08,Settled,Pro Rata by Eligible Commitment
8404,ICF-008404,782,CF-ER1-20200630-0595,5,ER1,6,SPBAM,44012,20200630,CALL,Investment,-4609620,EUR,1.080515,-4980764,0.06,Settled,Pro Rata by Eligible Commitment
8405,ICF-008405,782,CF-ER1-20200630-0595,5,ER1,11,MCV,44012,20200630,CALL,Investment,-1536540,EUR,1.080515,-1660255,0.02,Settled,Pro Rata by Eligible Commitment
8406,ICF-008406,782,CF-ER1-20200630-0595,5,ER1,7,AIP,44012,20200630,CALL,Investment,-7170520,EUR,1.080515,-7747854,0.093333333,Settled,Pro Rata by Eligible Commitment
8407,ICF-008407,782,CF-ER1-20200630-0595,5,ER1,8,UUE,44012,20200630,CALL,Investment,-4097440,EUR,1.080515,-4427345,0.053333333,Settled,Pro Rata by Eligible Commitment
8408,ICF-008408,782,CF-ER1-20200630-0595,5,ER1,9,EIG,44012,20200630,CALL,Investment,-3585260,EUR,1.080515,-3873927,0.046666667,Settled,Pro Rata by Eligible Commitment
8409,ICF-008409,782,CF-ER1-20200630-0595,5,ER1,10,GPCF,44012,20200630,CALL,Investment,-2048720,EUR,1.080515,-2213673,0.026666667,Settled,Pro Rata by Eligible Commitment
8410,ICF-008410,783,CF-ER1-20200630-FEE,5,ER1,1,SPR,44012,20200630,CALL,Management Fee,-412427,EUR,1.080515,-445633,0.146666667,Settled,Pro Rata by Eligible Commitment
8411,ICF-008411,783,CF-ER1-20200630-FEE,5,ER1,2,NIG,44012,20200630,CALL,Management Fee,-356187,EUR,1.080515,-384865,0.126666667,Settled,Pro Rata by Eligible Commitment
8412,ICF-008412,783,CF-ER1-20200630-FEE,5,ER1,3,GSIA,44012,20200630,CALL,Management Fee,-524907,EUR,1.080515,-567170,0.186666667,Settled,Pro Rata by Eligible Commitment
8413,ICF-008413,783,CF-ER1-20200630-FEE,5,ER1,4,CPP,44012,20200630,CALL,Management Fee,-449920,EUR,1.080515,-486145,0.16,Settled,Pro Rata by Eligible Commitment
8414,ICF-008414,783,CF-ER1-20200630-FEE,5,ER1,5,UKPBF,44012,20200630,CALL,Management Fee,-224960,EUR,1.080515,-243073,0.08,Settled,Pro Rata by Eligible Commitment
8415,ICF-008415,783,CF-ER1-20200630-FEE,5,ER1,6,SPBAM,44012,20200630,CALL,Management Fee,-168720,EUR,1.080515,-182305,0.06,Settled,Pro Rata by Eligible Commitment
8416,ICF-008416,783,CF-ER1-20200630-FEE,5,ER1,11,MCV,44012,20200630,CALL,Management Fee,-56240,EUR,1.080515,-60768,0.02,Settled,Pro Rata by Eligible Commitment
8417,ICF-008417,783,CF-ER1-20200630-FEE,5,ER1,7,AIP,44012,20200630,CALL,Management Fee,-262453,EUR,1.080515,-283585,0.093333333,Settled,Pro Rata by Eligible Commitment
8418,ICF-008418,783,CF-ER1-20200630-FEE,5,ER1,8,UUE,44012,20200630,CALL,Management Fee,-149973,EUR,1.080515,-162048,0.053333333,Settled,Pro Rata by Eligible Commitment
8419,ICF-008419,783,CF-ER1-20200630-FEE,5,ER1,9,EIG,44012,20200630,CALL,Management Fee,-131227,EUR,1.080515,-141792,0.046666667,Settled,Pro Rata by Eligible Commitment
8420,ICF-008420,783,CF-ER1-20200630-FEE,5,ER1,10,GPCF,44012,20200630,CALL,Management Fee,-74986,EUR,1.080515,-81024,0.026666667,Settled,Pro Rata by Eligible Commitment
8421,ICF-008421,784,CF-ER1-20200630-0504,5,ER1,1,SPR,44012,20200630,DIST,Rental Income,58960,EUR,1.080515,63707,0.146666667,Settled,Pro Rata by Eligible Commitment
8422,ICF-008422,784,CF-ER1-20200630-0504,5,ER1,2,NIG,44012,20200630,DIST,Rental Income,50920,EUR,1.080515,55020,0.126666667,Settled,Pro Rata by Eligible Commitment
8423,ICF-008423,784,CF-ER1-20200630-0504,5,ER1,3,GSIA,44012,20200630,DIST,Rental Income,75040,EUR,1.080515,81082,0.186666667,Settled,Pro Rata by Eligible Commitment
